,Name,SpectrumId,ClusterId,SubmissionId,species,instrument name,column name,ms instrument name,sample source,disease
9154,Unknown,373562,1268552,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9155,Unknown,372706,1267696,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9156,Unknown,370247,1265196,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9157,Unknown,367972,1263055,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9158,Unknown,370991,1265982,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9159,Unknown,374844,1269834,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9160,Unknown,375800,1270789,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9161,Unknown,375808,1270797,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9162,Unknown,374825,1269815,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9163,Unknown,370311,1265320,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9164,Unknown,371530,1266520,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9165,Unknown,367752,1262835,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9166,Unknown,368747,1263830,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9167,Unknown,374354,1269344,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9168,Unknown,368991,1264074,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9169,Unknown,376506,1271492,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9170,Unknown,372086,1267076,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9171,Unknown,368702,1263785,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9172,Unknown,373557,1268547,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9173,Unknown,372119,1267109,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9174,Unknown,370715,1265709,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9175,Unknown,368054,1263137,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9176,Unknown,376679,1271665,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9177,Unknown,375435,1270424,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9178,Unknown,373571,1268561,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9179,Unknown,369299,1264380,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9180,Unknown,370380,1265384,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9181,Unknown,372991,1267981,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9182,Unknown,374326,1269316,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9183,Unknown,372796,1267786,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9184,Unknown,374597,1269587,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9185,Unknown,376604,1271590,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9186,Unknown,375562,1270551,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9187,Unknown,371490,1266480,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9188,Unknown,372134,1267124,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9189,Unknown,368090,1263173,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9190,Unknown,372891,1267881,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9191,Unknown,376772,1271758,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9192,Unknown,371955,1266945,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9193,Unknown,368597,1263680,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9194,Unknown,373543,1268533,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9195,Unknown,371486,1266476,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9196,Unknown,368760,1263843,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9197,Unknown,376548,1271534,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9198,Unknown,370401,1265404,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9199,Unknown,374474,1269464,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9200,Unknown,372994,1267984,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9201,Unknown,370355,1265360,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9202,Unknown,367815,1262898,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9203,Unknown,371469,1266459,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9204,Unknown,368876,1263959,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9205,Unknown,368885,1263968,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9206,Unknown,372164,1267154,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9207,Unknown,370370,1265374,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9208,Unknown,373470,1268460,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9209,Unknown,369278,1264359,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9210,Unknown,372807,1267797,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9211,Unknown,375444,1270433,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9212,Unknown,372919,1267909,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9213,Unknown,368741,1263824,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9214,Unknown,371242,1266232,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9215,Unknown,370846,1265837,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9216,Unknown,372208,1267198,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9217,Unknown,368968,1264051,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9218,Unknown,367762,1262845,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9219,"Methyl galactoside (1S,2R,3S,4R,5R)-, 4TMS derivative",375165,1270154,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9220,Unknown,368807,1263890,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9221,Unknown,376417,1271403,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9222,Unknown,368025,1263108,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9223,Unknown,368973,1264056,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9224,Unknown,374226,1269216,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9225,Unknown,371136,1266126,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9226,Unknown,371971,1266961,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9227,"Silane, diethyl(pentafluorobenzyloxy)tridecyloxy-",376438,1271424,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9228,Unknown,375730,1270719,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9229,Unknown,375171,1270160,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9230,Unknown,369161,1264242,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9231,Unknown,376225,1271214,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9232,Unknown,376583,1271569,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9233,Unknown,368926,1264009,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9234,Unknown,372691,1267681,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9235,Unknown,374875,1269865,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9236,Unknown,374490,1269480,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9237,Unknown,374360,1269350,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9238,Unknown,367817,1262900,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9239,Unknown,374403,1269393,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9240,Unknown,372155,1267145,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9241,Unknown,369296,1264377,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9242,Unknown,371327,1266317,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9243,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)",375125,1270114,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9244,Unknown,374833,1269823,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9245,Unknown,372279,1267269,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9246,Unknown,368542,1263625,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9247,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)",375238,1270227,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9248,Unknown,367938,1263021,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9249,Unknown,376617,1271603,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9250,Unknown,367753,1262836,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9251,Unknown,374939,1269929,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9252,Unknown,371124,1266114,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9253,Unknown,374429,1269419,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9254,Unknown,368686,1263769,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9255,Unknown,371238,1266228,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9256,Unknown,370964,1265955,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9257,Unknown,368127,1263210,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9258,Unknown,371504,1266494,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9259,Unknown,371987,1266977,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9260,Unknown,369128,1264209,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9261,Unknown,374138,1269128,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9262,"Myo-Inositol, 6TMS derivative",375254,1270243,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9263,Unknown,373518,1268508,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9264,Unknown,371995,1266985,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9265,Unknown,373395,1268385,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9266,Unknown,367806,1262889,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9267,"Myo-Inositol, 6TMS derivative",375135,1270124,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9268,Unknown,376425,1271411,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9269,Unknown,376431,1271417,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9270,"Myo-Inositol, 6TMS derivative",375097,1270086,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9271,Unknown,372783,1267773,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9272,Unknown,374146,1269136,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9273,Unknown,368878,1263961,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9274,Unknown,374483,1269473,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9275,Unknown,371394,1266384,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9276,Unknown,374628,1269618,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9277,Unknown,372063,1267053,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9278,Unknown,371325,1266315,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9279,Unknown,372215,1267205,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9280,Unknown,374488,1269478,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9281,Unknown,372721,1267711,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9282,Unknown,368070,1263153,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9283,Unknown,368594,1263677,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9284,Unknown,376572,1271558,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9285,Unknown,372871,1267861,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9286,Unknown,368075,1263158,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9287,"Deoxyglucose, 4TMS derivative",375860,1270849,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9288,Unknown,376433,1271419,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9289,Unknown,376474,1271460,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9290,Unknown,368707,1263790,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9291,"D-Xylose, 4TMS derivative",375244,1270233,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9292,Unknown,373554,1268544,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9293,"Levoglucosan, 3TMS derivative",375183,1270172,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9294,Unknown,370917,1265908,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9295,Unknown,373397,1268387,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9296,Unknown,368767,1263850,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9297,Unknown,371324,1266314,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9298,Unknown,368816,1263899,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9299,Unknown,374911,1269901,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9300,Unknown,374457,1269447,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9301,Unknown,371016,1266007,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9302,Unknown,374394,1269384,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9303,Unknown,375146,1270135,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9304,Unknown,372860,1267850,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9305,Unknown,375706,1270695,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9306,Unknown,368016,1263099,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9307,Unknown,367845,1262928,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9308,Unknown,367984,1263067,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9309,Unknown,376320,1271309,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9310,Unknown,372243,1267233,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9311,Unknown,368864,1263947,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9312,Unknown,367773,1262856,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9313,Unknown,372934,1267924,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9314,Unknown,370980,1265971,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9315,Unknown,374588,1269578,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9316,Unknown,368819,1263902,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9317,Unknown,376491,1271477,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9318,Unknown,374615,1269605,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9319,Unknown,368798,1263881,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9320,Unknown,372932,1267922,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9321,Unknown,374130,1269120,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9322,Unknown,373630,1268620,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9323,Unknown,372999,1267989,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9324,Unknown,374512,1269502,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9325,Unknown,368591,1263674,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9326,Unknown,372690,1267680,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9327,Unknown,372024,1267014,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9328,Unknown,369107,1264188,138,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
9329,Unknown,372266,1267256,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9330,Unknown,375883,1270872,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9331,Unknown,367284,1262367,134,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9332,Unknown,373616,1268606,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9333,Unknown,368554,1263637,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9334,Unknown,375182,1270171,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9335,Unknown,376203,1271192,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9336,Unknown,376531,1271517,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9337,Unknown,372196,1267186,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9338,Unknown,374481,1269471,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9339,Unknown,374861,1269851,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9340,Unknown,372152,1267142,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9341,Unknown,374142,1269132,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9342,Unknown,375637,1270626,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9343,Unknown,371092,1266082,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9344,Unknown,374202,1269192,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9345,Unknown,371143,1266133,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9346,Unknown,371199,1266189,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9347,Unknown,371140,1266130,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9348,Unknown,376245,1271234,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9349,Unknown,368853,1263936,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9350,Unknown,374606,1269596,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9351,Unknown,372939,1267929,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9352,Unknown,368029,1263112,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9353,Unknown,372054,1267044,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9354,Unknown,375539,1270528,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9355,Unknown,374273,1269263,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9356,Unknown,371946,1266936,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9357,Unknown,367859,1262942,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9358,Unknown,375234,1270223,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9359,Unknown,372319,1267309,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9360,Unknown,372040,1267030,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9361,Unknown,374427,1269417,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9362,Unknown,368952,1264035,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9363,Unknown,373379,1268369,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9364,Unknown,368995,1264078,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9365,Unknown,372723,1267713,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9366,Unknown,375232,1270221,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9367,Unknown,374356,1269346,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
9368,Unknown,371228,1266218,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
9369,Unknown,368681,1263764,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9370,Unknown,373605,1268595,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9371,Unknown,376552,1271538,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9372,Unknown,376516,1271502,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9373,Unknown,367927,1263010,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9374,"d-Galactose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1Z)-",375558,1270547,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
9375,Unknown,372220,1267210,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9376,Unknown,367796,1262879,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9377,Unknown,368659,1263742,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9378,Unknown,368746,1263829,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9379,Unknown,368057,1263140,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9380,Unknown,373004,1267994,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9381,Unknown,376547,1271533,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
9382,Unknown,368841,1263924,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9383,Unknown,368858,1263941,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9384,Unknown,372286,1267276,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
9385,Unknown,375424,1270413,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
