Unknown,uInChIKey,Rank,Library,Id,Mass,Lib MW,Score,Dot Product,Prob(%),Peptide,Charge,Formula,Prec.Type,FlankRes,Mods,Pep,CAS,NIST r.n.,InChIKey,Nreps,Tfratio,Protein
#40163 465.2176@35.989 MS1+ [Scan #4463 @35.8512 MS2 +],,1,hr_msms_nist,265208,500.241,500,491,491,99,Qingyangshengenin,1,C28H36O8,[M+H-2H2O]+,,,,84745948,1463377,IMRGSWAJVVVYOW-ZCARJHNXSA-N,,,
#41285 366.1394@7.495 MS1+ [Scan #878 @7.3793 MS2 +],,1,hr_msms_nist,109762,383.143,383,703,703,98.8,N-Acetyl-D-lactosamine,1,C14H25NO11,[M+H-H2O]+,,,,32181592,1235103,HESSGHHCXGBPAJ-ZBELOFFLSA-N,,,
#41353 1013.3159@7.612 MS1+ [Scan #898 @7.5453 MS2 +],,1,hr_msms_nist,1023959,990.328,990,435,435,100,Cellohexaose,1,C36H62O31,[M+Na]+,,,,2478355,3479970,,,,
#41397 1175.3687@7.759 MS1+ [Scan #925 @7.7831 MS2 +],,1,hr_msms_nist,128062,1152.38,1152,307,307,81.9,Maltoheptaose,1,C42H72O36,[M+Na]+,,,,34620785,1261390,BNABBHGYYMZMOA-WPQHDQNLSA-N,,,
#41942 384.5649@10.147 MS1+ [Scan #1226 @10.1592 MS2 +],,1,lr_msms_nist,40560,767.115,767,437,437,100,Coenzyme A,2,C21H36N7O16P3S,[M+2H]2+,,,,85610,1162149,RGJOEKWQDUBAIZ-DRCCLKDXSA-N,,,
#41965 428.0367@10.182 MS1+ [Scan #1221 @10.1242 MS2 +],,1,lr_msms_nist,13809,427.029,427,377,377,99,Adenosine 5'-diphosphate,1,C10H15N5O10P2,[M+H]+,,,,58640,1053868,XTWYTFMLZFPYCI-KQYNXXCUSA-N,,,
#42035 456.5862@10.320 MS1+ [Scan #1250 @10.3341 MS2 +],,1,lr_msms_nist,41203,911.157,911,362,362,100,DL-3-Hydroxy-3-methylglutaryl coenzyme A,2,C27H44N7O20P3S,[M+2H]2+,,,,1553555,1172730,CABVTRNMFUVUDM-UHFFFAOYSA-N,,,
#42088 442.1471@10.665 MS1+ [Scan #1285 @10.6400 MS2 +],,1,lr_msms_nist,47058,441.14,441,798,798,100,Folic acid,1,C19H19N7O6,[M+H]+,,,,59303,1237300,OVBPIULPVIDEAO-LBPRGKRZSA-N,,,
#42208 385.1288@11.258 MS1+ [Scan #1342 @11.1536 MS2 +],,1,lr_msms_nist,12494,384.122,384,405,405,100,S-(5'-Adenosyl)-L-homocysteine,1,C14H20N6O5S,[M+H]+,,,,979920,1051768,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,,,
#42331 508.0031@12.201 MS1+ [Scan #1455 @12.1834 MS2 +],,1,lr_msms_nist,41739,867.131,867,538,538,41.7,Methylmalonyl coenzyme A,1,C25H40N7O19P3S,[M+2H]2+=>508.0,,,,1264455,1178593,MZFOKIKEPGUZEN-RVTPZZGCSA-N,,,
#42507 413.2005@13.632 MS1+ [Scan #1618 @13.6732 MS2 +],,1,hr_msms_nist,369326,390.204,390,542,542,84.8,Prostratin,1,C22H30O6,[M+Na]+,,,,60857081,1613913,BOJKFRKNLSCGHY-HXGSDTCMSA-N,,,
#42682 380.1815@14.929 MS1+ [Scan #1751 @14.9082 MS2 +],,1,hr_msms_nist,892218,379.178,379,369,369,55.9,"1,3,5-Trihydroxy-2,4-bis(3-methylbut-2-enyl)-10H-acridin-9-one",1,C23H25NO4,[M+H]+,,,,28233354,3318221,GLXYKTASIIUSRC-UHFFFAOYSA-N,,,
#42707 439.2437@15.133 MS1+ [Scan #1767 @15.0587 MS2 +],,1,biopep_msms_nist,12870,876.475,876,758,758,98.7,"Spinorphin, bovine",2,C45H64N8O10,[M+2H]2+,,,,0,0,,,,
#43307 367.1054@19.264 MS1+ [Scan #2228 @19.2368 MS2 +],,1,hr_msms_nist,545478,344.126,344,634,634,53.8,Elmycin A,1,C19H20O6,[M+Na]+,,,,128061132,1871988,PKPHZFVECLENRP-QDWLCUAPSA-N,,,
#43378 351.1314@20.329 MS1+ [Scan #2340 @20.2678 MS2 +],,1,hr_msms_nist,862838,406.178,406,306,306,96.2,Isolupalbigenin,1,C25H26O5,[M+H-C4H8]+,,,,162616708,3275965,FXJPTJQFJYNFKC-UHFFFAOYSA-N,,,
#43385 367.1054@20.296 MS1+ [Scan #2344 @20.3030 MS2 +],,1,hr_msms_nist,545478,344.126,344,654,654,79.8,Elmycin A,1,C19H20O6,[M+Na]+,,,,128061132,1871988,PKPHZFVECLENRP-QDWLCUAPSA-N,,,
#43387 417.2595@20.296 MS1+ [Scan #2345 @20.3125 MS2 +],,1,hr_msms_nist,32887,394.272,394,476,476,97.5,Prostaglandin E2 isopropyl ester,1,C23H38O5,[M+Na]+,,,,71845664,1106677,NOHLKSJQMSPOTB-FZNVCOGTSA-N,,,
#43426 437.2355@20.793 MS1+ [Scan #2394 @20.8193 MS2 +],,1,hr_msms_nist,561310,414.241,414,754,754,85.9,"8,10-Dihydroxy-3-longipinen-5-one, diangeloyl",1,C25H34O5,[M+Na]+,,,,65556538,1890692,GXMVUJPIUWLNDG-MJJXSLNDSA-N,,,
#43500 411.1697@21.701 MS1+ [Scan #2506 @21.7142 MS2 +],,1,hr_msms_nist,519509,393.142,393,341,341,65.4,"Diethyl 4-hydroxy-4-methyl-2-(4-nitrophenyl)-6-oxo-1,3-cyclohexanedicarboxylate",1,C19H23NO8,[M+NH4]+,,,,93711150,1838064,LRQXDKAQYSRKPX-UHFFFAOYSA-N,,,
#43934 412.2095@23.603 MS1+ [Scan #2720 @23.4958 MS2 +],,1,hr_msms_nist,300422,389.22,389,353,353,77.2,N-Desbenzyl-N-tert-butyloxycarbonyldonepezil,1,C22H31NO5,[M+Na]+,,,,948550605,1513244,RXHKMJKBJYEQLX-UHFFFAOYSA-N,,,
#44052 411.0960@25.034 MS1+ [Scan #2903 @25.0643 MS2 +],,1,hr_msms_nist,506795,388.116,388,424,424,59.7,3-O-Methylfunicone,1,C20H20O8,[M+Na]+,,,,28403067,1821855,WGLRJONCGNNMKL-VOTSOKGWSA-N,,,
#44100 519.1376@25.642 MS1+ [Scan #2988 @25.6593 MS2 +],,1,hr_msms_nist,503230,518.121,518,410,410,100,"5,5',6,6',8,8'-Hexahydroxy-2,2'-dimethyl-2,2',3,3'-tetrahydro-4H,4'H-[9,9'-bibenzo[g]chromene]-4,4'-dione",1,C28H22O10,[M+H]+,,,,0,1815808,JGQBYBXYRUCBQY-UHFFFAOYSA-N,,,
#44100 519.1376@25.642 MS1+ [Scan #2970 @25.5933 MS2 +],,1,hr_msms_nist,503230,518.121,518,381,381,100,"5,5',6,6',8,8'-Hexahydroxy-2,2'-dimethyl-2,2',3,3'-tetrahydro-4H,4'H-[9,9'-bibenzo[g]chromene]-4,4'-dione",1,C28H22O10,[M+H]+,,,,0,1815808,JGQBYBXYRUCBQY-UHFFFAOYSA-N,,,
#44219 359.1069@26.344 MS1+ [Scan #3068 @26.2275 MS2 +],,1,hr_msms_nist,106011,358.105,358,939,939,50.3,"3'-Hydroxy-5,6,7,4'-tetramethoxyflavone",1,C19H18O7,[M+H]+,,,,21764090,1227085,LYLDPYNWDVVPIQ-UHFFFAOYSA-N,,,
#44682 375.1688@32.335 MS1+ [Scan #3817 @32.2950 MS2 +],,1,hr_msms_nist,847946,352.175,352,512,512,91.8,Ethyl 2-(4-(t-BOC)piperazin-1-yl)-4-hydroxypyrimidine-5-carboxylate,1,C16H24N4O5,[M+Na]+,,,,1065074318,3257440,QKKFACJXVJWDAL-UHFFFAOYSA-N,,,
#44813 398.2410@34.205 MS1+ [Scan #4054 @34.1665 MS2 +],,1,biopep_msms_nist,10596,794.465,794,908,908,54,IIAPPER/2_0,2,C36H62N10O10,[M+2H]2+,,,,0,0,,,,
#44896 399.1788@34.980 MS1+ [Scan #4161 @34.9940 MS2 +],,1,hr_msms_nist,758590,376.189,376,678,678,43.2,"2-(Hydroxymethyl)-2,4a,7,10b-tetramethyl-1a,2a,4,4a,10,10a,10b,11a-octahydro-2H,7H-[1]benzoxireno[3,4-f]pyrano[2,3-b]chromene-9,11(3H,8H)-dione",1,C21H28O6,[M+Na]+,,,,2108816802,3156047,WQOKQNWHPRUKFG-UHFFFAOYSA-N,,,
#44967 365.2774@35.917 MS1+ [Scan #4248 @35.7117 MS2 +],,1,hr_msms_nist,102915,382.272,382,791,791,38.5,"16,16-Dimethylprostaglandin F2.alpha.",1,C22H38O5,[M+H-H2O]+,,,,39746231,1222305,YMRWVEHSLXJOCD-SCOYTADVSA-N,,,
#45014 453.1674@36.332 MS1+ [Scan #4324 @36.2677 MS2 +],,1,hr_msms_nist,613212,430.184,430,480,480,83.1,Phenethyl rutinoside,1,C20H30O10,[M+Na]+,,,,88510081,1955933,OKUGUNDXBGUFPA-OCGSKHJZSA-N,,,
#45024 443.2049@36.370 MS1+ [Scan #4334 @36.3383 MS2 +],,1,hr_msms_nist,33362,442.2,442,872,872,98.5,"3-[1-[3-(Dimethylamino)propyl]-5-methoxy-1H-indol-3-yl]-4-(1H-indol-3-yl)-1H-pyrrole-2,5-dione",1,C26H26N4O3,[M+H]+,,,,133053197,1107163,LLJJDLHGZUOMQP-UHFFFAOYSA-N,,,
#45040 393.3087@36.427 MS1+ [Scan #4329 @36.2997 MS2 +],,1,hr_msms_nist,47083,392.304,392,772,772,99,Leukotriene B4 3-aminopropylamide,1,C23H40N2O3,[M+H]+,,,,89596430,1135151,OIKPVPQZNCNDHN-IKJWWRMISA-N,,,
#45618 413.2662@3.089 MS1+ [Scan #327 @3.0575 MS2 +],,1,lr_msms_nist,7574,390.277,390,325,325,96.3,Diisooctyl phthalate,1,C24H38O4,[M+Na]+,,,,131204,1033705,IJFPVINAQGWBRJ-UHFFFAOYSA-N,,,
#46525 350.1525@8.077 MS1+ [Scan #962 @7.8996 MS2 +],,1,hr_msms_nist,850875,349.146,349,459,459,100,"N-[2-(4-Morpholinyl)propyl]-4-oxo-2,3,4,5-tetrahydro-1,5-benzothiazepine-7-carboxamide",1,C17H23N3O3S,[M+H]+,,,,1197887685,3261117,MNYMDWGPOVDYSU-UHFFFAOYSA-N,,,
#47029 439.2435@14.288 MS1+ [Scan #1707 @14.2676 MS2 +],,1,biopep_msms_nist,12870,876.475,876,762,762,99,"Spinorphin, bovine",2,C45H64N8O10,[M+2H]2+,,,,0,0,,,,
#47134 413.0544@15.416 MS1+ [Scan #1830 @15.3507 MS2 +],,1,lr_msms_nist,155503,390.065,390,703,703,100,Phenyl{[4-phenyl-6-(trifluoromethyl)-2-pyrimidinyl]sulfanyl}acetic acid,1,C19H13F3N2O2S,[M+Na]+,,,,107072322,1833946,AQEVAFZLDGPQFC-UHFFFAOYSA-N,,,
#47449 351.1314@18.289 MS1+ [Scan #2161 @18.2688 MS2 +],,1,lr_msms_nist,15648,350.123,350,792,792,96.9,Trp(Dioxidation)-Asn,1,C15H18N4O6,[M+H]+,,,,0,1078916,GTLOJQFANPPBBZ-UHFFFAOYSA-N,,,
#47507 351.1316@19.264 MS1+ [Scan #2275 @19.2755 MS2 +],,1,lr_msms_nist,15648,350.123,350,781,781,98.1,Trp(Dioxidation)-Asn,1,C15H18N4O6,[M+H]+,,,,0,1078916,GTLOJQFANPPBBZ-UHFFFAOYSA-N,,,
#47510 418.2637@19.370 MS1+ [Scan #2261 @19.2748 MS2 +],,1,hr_msms_nist,756272,417.252,417,551,551,99,Aspochalasin T,1,C24H35NO5,[M+H]+,,,,1239965468,3153729,KBJKWXDTUOJWAI-UKTHLTGXSA-N,,,
#47871 445.1201@22.216 MS1+ [Scan #2606 @22.2010 MS2 +],,1,lr_msms_nist,27249,444.113,444,332,332,100,Dodecamethylcyclohexasiloxane,1,C12H36O6Si6,[M+H]+,,,,540976,1101050,IUMSDRXLFWAGNT-UHFFFAOYSA-N,,,
#48235 379.0699@24.975 MS1+ [Scan #2945 @24.9383 MS2 +],,1,lr_msms_nist,29344,356.088,356,390,390,100,Sulindac,1,C20H17FO3S,[M+Na]+,,,,38194502,1117806,MLKXDPUZXIRXEP-RQZCQDPDSA-N,,,
#48248 467.1678@25.121 MS1+ [Scan #2964 @25.0797 MS2 +],,1,hr_msms_nist,289877,614.147,614,437,437,55.1,"11,17-Difuroatemometasone",1,C32H32Cl2O8,[M+H-C5H5ClO3]+,,,,1370190332,1498459,MJDGUHJEIVTMQZ-VYYCQGSCSA-N,,,
#49057 350.9871@33.933 MS1+ [Scan #4092 @33.8153 MS2 +],,1,lr_msms_nist,117698,326.001,326,574,574,69.8,Tris(1-chloro-2-propyl) phosphate,1,C9H18Cl3O4P,[M+Na+2i]+,,,,13674845,1585044,KVMPUXDNESXNOH-UHFFFAOYSA-N,,,
#49974 560.0793@5.761 MS1+ [Scan #679 @5.6547 MS2 +],,1,lr_msms_nist,40469,559.072,559,533,533,100,Adenosine 5'-diphosphoribose,1,C15H23N5O14P2,[M+H]+,,,,20762305,1161406,SRNWOUGRCWSEMX-TYASJMOZSA-N,,,
#50011 380.1122@6.483 MS1+ [Scan #767 @6.3542 MS2 +],,1,lr_msms_nist,139894,379.105,379,712,712,100,S-Lactoylglutathione,1,C13H21N3O8S,[M+H]+,,,,25138663,1704402,VDYDCVUWILIYQF-ALKRTJFJSA-N,,,
#50603 450.2323@16.367 MS1+ [Scan #1871 @16.2932 MS2 +],,1,biopep_msms_nist,61558,898.455,898,714,714,99,Allatostatin III,2,C42H62N10O12,[M+2H]2+,,"1/8,L,Amide",,0,0,,,,
#50813 481.2118@18.283 MS1+ [Scan #2094 @18.1210 MS2 +],,1,hr_msms_nist,506413,458.23,458,811,811,100,"Methyl 16-hydroxy-4,4,8,12,16-pentamethyl-15,17,19-trioxo-3,19-epoxyandrost-11-ene-14-carboxylate",1,C26H34O7,[M+Na]+,,,,1229025131,1821042,UPJBUABBBFMLGN-UHFFFAOYSA-N,,,
#51630 359.1069@25.782 MS1+ [Scan #3058 @25.6615 MS2 +],,1,hr_msms_nist,59149,358.105,358,950,950,58.4,"Quercetin-3,7,3',4'-tetramethyl ether",1,C19H18O7,[M+H]+,,,,1245154,1154281,HHGPYJLEJGNWJA-UHFFFAOYSA-N,,,
#51760 467.1675@27.099 MS1+ [Scan #3241 @27.0732 MS2 +],,1,hr_msms_nist,109437,910.328,910,641,641,88.4,Man3 b,2,C34H58N2O26,[M+H+Na]2+,,,,0,1234405,,,,
#52232 375.1689@31.854 MS1+ [Scan #3868 @31.8157 MS2 +],,1,hr_msms_nist,847946,352.175,352,446,446,98.9,Ethyl 2-(4-(t-BOC)piperazin-1-yl)-4-hydroxypyrimidine-5-carboxylate,1,C16H24N4O5,[M+Na]+,,,,1065074318,3257440,QKKFACJXVJWDAL-UHFFFAOYSA-N,,,
#52432 398.2410@33.684 MS1+ [Scan #3904 @33.5065 MS2 +],,1,hr_msms_nist,300376,415.251,415,996,996,45.2,N-Demethylmifepristone,1,C28H33NO2,[M+H-H2O]+,,,,104004968,1513167,IBLXOBHABOVXDY-WKWWZUSTSA-N,,,
#52432 398.2410@33.684 MS1+ [Scan #3938 @33.5852 MS2 +],,1,hr_msms_nist,49604,397.229,397,947,947,24.9,"N-(Methylsulfonyl)-13-(3-pentyloxiranyl)-5Z,8Z,11Z-tridecatrienamide",1,C21H35NO4S,[M+H]+,,,,218461973,1139452,UPGGGACSUDOHOT-AWVFLLPBSA-N,,,
#52432 398.2410@33.684 MS1+ [Scan #4098 @33.5843 MS2 +],,1,hr_msms_nist,163944,397.238,397,940,940,34,"Phosphonic acid, P-[[4-[(1-oxotetradecyl)amino]phenyl]methyl]-",1,C21H36NO4P,[M+H]+,,,,1096770841,1316612,OUXAHVRWFHOKHY-UHFFFAOYSA-N,,,
#52434 414.2151@33.684 MS1+ [Scan #4105 @33.6343 MS2 +],,1,hr_msms_nist,28135,413.202,413,834,834,66,PyroGlu-Gln-Arg,1,C16H27N7O6,[M+H]+,,,,0,1095433,YREWIBVCENPXOR-UHFFFAOYSA-N,,,
#52434 414.2151@33.684 MS1+ [Scan #3942 @33.6123 MS2 +],,1,hr_msms_nist,28135,413.202,413,794,794,74.5,PyroGlu-Gln-Arg,1,C16H27N7O6,[M+H]+,,,,0,1095433,YREWIBVCENPXOR-UHFFFAOYSA-N,,,
#52453 382.2084@33.701 MS1+ [Scan #4128 @33.7872 MS2 +],,1,hr_msms_nist,236593,381.191,381,532,532,98.7,"Urea, N-cyclopropyl-N'-[3-[6-(4-morpholinylmethyl)-1H-benzimidazol-2-yl]-1H-pyrazol-4-yl]-",1,C19H23N7O2,[M+H]+,,,,896466049,1421272,LOLPPWBBNUVNQZ-UHFFFAOYSA-N,,,
#52691 392.2543@35.851 MS1+ [Scan #4223 @35.8230 MS2 +],,1,lr_msms_nist,84063,429.268,429,342,342,100,"5-Heptenamide, 7-[(1R,2R,3S,5S)-2-[(3R)-3-(2,3-dihydro-1H-inden-2-yl)-3-hydroxy-1-propen-1-yl]-3-fluoro-5-hydroxycyclopentyl]-N-ethyl-, (5Z)-",1,C26H36FNO3,[M+H-H3FO]+,,,,0,1439774,VABRORXFVJOSHQ-OXDHMAHTSA-N,,,
#52691 392.2543@35.851 MS1+ [Scan #4390 @35.7590 MS2 +],,1,lr_msms_nist,84063,429.268,429,314,314,82.4,"5-Heptenamide, 7-[(1R,2R,3S,5S)-2-[(3R)-3-(2,3-dihydro-1H-inden-2-yl)-3-hydroxy-1-propen-1-yl]-3-fluoro-5-hydroxycyclopentyl]-N-ethyl-, (5Z)-",1,C26H36FNO3,[M+H-H3FO]+,,,,0,1439774,VABRORXFVJOSHQ-OXDHMAHTSA-N,,,
#52719 357.1470@36.006 MS1+ [Scan #4259 @36.1100 MS2 +],,1,hr_msms_nist,231890,356.148,356,635,635,93.3,"Benzeneacetamide, N-(4-amino-5-cyano-6-ethoxy-2-pyridinyl)-2,5-dimethoxy-",1,C18H20N4O4,[M+H]+,,,,894804070,1414582,KQMPRSZTUSSXND-UHFFFAOYSA-N,,,
#52755 415.2115@36.108 MS1+ [Scan #4307 @36.1523 MS2 +],,1,lr_msms_nist,193320,432.215,432,311,311,98.2,Gelomulide N,1,C24H32O7,[M+H-H2O]+,,,,1005212021,3072975,YOELDOOOBJSHSZ-SRFZOMHBSA-N,,,
#52756 437.1933@36.108 MS1+ [Scan #4314 @36.0478 MS2 +],,1,hr_msms_nist,27155,436.193,436,802,802,71.9,Met-Met-Arg,1,C16H32N6O4S2,[M+H]+,,,,0,1094449,OXIWIYOJVNOKOV-UHFFFAOYSA-N,,,
#52756 437.1933@36.108 MS1+ [Scan #4306 @36.1483 MS2 +],,1,hr_msms_nist,27155,436.193,436,815,815,77.6,Met-Met-Arg,1,C16H32N6O4S2,[M+H]+,,,,0,1094449,OXIWIYOJVNOKOV-UHFFFAOYSA-N,,,
#56463 367.1669@35.648 MS1+ [Scan #4419 @35.7182 MS2 +],,1,hr_msms_nist,709192,366.168,366,397,397,42.1,Longilactone,1,C19H26O7,[M+H]+,,,,129587093,3082870,KBBRVTNGCNCUCX-IRLOYWMGSA-N,,,
#56493 357.1470@35.907 MS1+ [Scan #4437 @35.8578 MS2 +],,1,hr_msms_nist,249158,436.134,436,644,644,80.1,"1-Propanone, 1-[4-(5'-chloro-3,5-dimethyl[2,4'-bipyridin]-2'-yl)-1-piperazinyl]-3-(methylsulfonyl)-",1,C20H25ClN4O3S,[M+H-CH4SO2]+,,,,1373615350,1438887,BBVNTTZIOTWDSV-UHFFFAOYSA-N,,,
#56494 373.1208@35.914 MS1+ [Scan #4449 @35.9453 MS2 +],,1,hr_msms_nist,294563,372.114,372,400,400,94.8,"2,4-Thiazolidinedione, 5-[[4-[2-(5-ethyl-2-pyridinyl)-2-hydroxyethoxy]phenyl]methyl]-",1,C19H20N2O4S,[M+H]+,,,,101931004,1505027,RMTFRGFLVHAYCI-UHFFFAOYSA-N,,,
#56858 462.1468@0.034 MS1+ [Scan #12 @0.0669 MS2 +],,1,lr_msms_nist,27270,444.113,444,681,681,100,Dodecamethylcyclohexasiloxane,1,C12H36O6Si6,[M+NH4]+,,,,540976,1101071,IUMSDRXLFWAGNT-UHFFFAOYSA-N,,,
#57940 351.0411@4.892 MS1+ [Scan #594 @4.7672 MS2 +],,1,hr_msms_nist,271740,175.013,175,353,353,100,(-)-Sulforaphene,1,C6H9NOS2,[2M+H]+,,,,592950,1473070,QKGJFQMGPDVOQE-HWKANZROSA-N,,,
#58073 771.2639@6.673 MS1+ [Scan #820 @6.7415 MS2 +],,1,hr_msms_nist,352564,748.275,748,906,906,98.2,LecNL,1,C28H48N2O21,[M+Na]+,,,,0,1589551,,,,
#58557 360.2017@13.306 MS1+ [Scan #1581 @13.2650 MS2 +],,1,lr_msms_nist,21095,359.192,359,700,700,97.5,Gln-Gly-Arg,1,C13H25N7O5,[M+H]+,,,,0,1085157,IKFZXRLDMYWNBU-UHFFFAOYSA-N,,,
#58819 375.1017@17.025 MS1+ [Scan #2006 @17.0147 MS2 +],,1,hr_msms_nist,613149,374.1,374,634,634,52.6,"5-Hydroxy-2-(3-hydroxy-4,5-dimethoxyphenyl)-3,7-dimethoxychromen-4-one",1,C19H18O8,[M+H]+,,,,14290574,1955849,LLDTYMGZAXZDDU-UHFFFAOYSA-N,,,
#59491 481.2111@22.447 MS1+ [Scan #2636 @22.4547 MS2 +],,1,hr_msms_nist,506413,458.23,458,446,446,99,"Methyl 16-hydroxy-4,4,8,12,16-pentamethyl-15,17,19-trioxo-3,19-epoxyandrost-11-ene-14-carboxylate",1,C26H34O7,[M+Na]+,,,,1229025131,1821042,UPJBUABBBFMLGN-UHFFFAOYSA-N,,,
#60336 398.2410@33.167 MS1+ [Scan #3981 @33.0663 MS2 +],,1,hr_msms_nist,935287,397.225,397,920,920,57.1,2-{[4-(Dipentylamino)-2-hydroxyphenyl]carbonyl}benzoic acid,1,C24H31NO4,[M+H]+,,,,134338991,3371527,FHHJEXZQGLHKOT-UHFFFAOYSA-N,,,
#60363 435.2353@33.304 MS1+ [Scan #4013 @33.2802 MS2 +],,1,hr_msms_nist,27848,434.228,434,344,344,37.9,Pro-Tyr-Arg,1,C20H30N6O5,[M+H]+,,,,0,1095145,ZYJMLBCDFPIGNL-UHFFFAOYSA-N,,,
#60574 374.2440@35.424 MS1+ [Scan #4290 @35.4037 MS2 +],,1,hr_msms_nist,26243,373.233,373,896,896,32.1,Ile-Asn-Lys,1,C16H31N5O5,[M+H]+,,,,0,1093537,FJWYJQRCVNGEAQ-UHFFFAOYSA-N,,,
#60576 392.2545@35.424 MS1+ [Scan #4280 @35.3312 MS2 +],,1,lr_msms_nist,84063,429.268,429,350,350,100,"5-Heptenamide, 7-[(1R,2R,3S,5S)-2-[(3R)-3-(2,3-dihydro-1H-inden-2-yl)-3-hydroxy-1-propen-1-yl]-3-fluoro-5-hydroxycyclopentyl]-N-ethyl-, (5Z)-",1,C26H36FNO3,[M+H-H3FO]+,,,,0,1439774,VABRORXFVJOSHQ-OXDHMAHTSA-N,,,
#61589 771.2640@7.051 MS1+ [Scan #844 @7.1489 MS2 +],,1,hr_msms_nist,109416,748.275,748,584,584,96.6,Man2a,1,C28H48N2O21,[M+Na]+,,,,0,1234366,,,,
#61589 771.2640@7.051 MS1+ [Scan #865 @7.2402 MS2 +],,1,hr_msms_nist,109416,748.275,748,574,574,96.3,Man2a,1,C28H48N2O21,[M+Na]+,,,,0,1234366,,,,
#61778 542.0687@8.619 MS1+ [Scan #1023 @8.5389 MS2 +],,1,lr_msms_nist,41228,541.061,541,423,423,100,Cyclic adenosine diphosphate ribose,1,C15H21N5O13P2,[M+H]+,,,,119340533,1173070,BQOHYSXSASDCEA-AUFQSWFVSA-N,,,
#62781 469.2770@20.638 MS1+ [Scan #2374 @20.5472 MS2 +],,1,hr_msms_nist,228325,468.262,468,415,415,45.9,"1-Propanone, 1-[7-(3,4-dimethoxyphenyl)-2,3-dihydro-9-[[(3S)-1-methyl-3-piperidinyl]methoxy]-1,4-benzoxazepin-4(5H)-yl]-",1,C27H36N2O5,[M+H]+,,,,1640282310,1409690,YKNAKDFZAWQEEO-IBGZPJMESA-N,,,
#64273 528.2739@34.664 MS1+ [Scan #4123 @34.5763 MS2 +],,1,MoNA-export-LipidBlast,63052,527.265,527,306,306,100,PE 21:5,1,C26H42NO8P,[M+H]+,,,,0,0,IMYDOJXSMQAJIN-AAQCHOMXSA-N,,,
#64416 383.2040@35.959 MS1+ [Scan #4279 @35.9430 MS2 +],,1,hr_msms_nist,232718,360.216,360,873,873,75,"Ethanone, 1-[5-ethyl-2-hydroxy-4-[[6-methyl-6-(2H-tetrazol-5-yl)heptyl]oxy]phenyl]-",1,C19H28N4O3,[M+Na]+,,,,117690796,1415615,WCGXJPFHTHQNJL-UHFFFAOYSA-N,,,
#64450 453.1675@36.108 MS1+ [Scan #4315 @36.0515 MS2 +],,1,hr_msms_nist,775832,452.168,452,357,357,100,4'-O-.beta.-D-Glucosyl-5-O-methylvisamminol,1,C22H28O10,[M+H]+,,,,84272855,3173829,QVGFPTYGKPLXPK-OOBAEQHESA-N,,,
#64490 403.1281@36.183 MS1+ [Scan #4337 @36.2040 MS2 +],,1,hr_msms_nist,434887,527.209,527,851,851,91.2,"2-{2-[4-({[(Cyclohexylamino)carbonyl]amino}sulfonyl)phenyl]ethyl}-7-methoxy-4,4-dimethyl-1,3-dioxo-1,2,3,4-tetrahydroisoquinoline",1,C27H33N3O6S,[M+H-C7H11NO]+,,,,33342051,1697859,LLJFMFZYVVLQKT-UHFFFAOYSA-N,,,
#65074 613.1596@3.516 MS1+ [Scan #436 @3.6728 MS2 +],,1,lr_msms_nist,1403,612.152,612,310,310,100,"Glutathione, oxidized",1,C20H32N6O12S2,[M+H]+,,,,27025418,1005487,YPZRWBKMTBYPTK-BJDJZHNGSA-N,,,
#65362 933.3171@7.258 MS1+ [Scan #868 @7.2740 MS2 +],,1,lr_msms_nist,46871,910.328,910,410,410,63.5,Man3 b,1,C34H58N2O26,[M+Na]+,,,,0,1234462,,,,
#65859 428.0366@9.977 MS1+ [Scan #1186 @9.9418 MS2 +],,1,lr_msms_nist,13809,427.029,427,362,362,100,Adenosine 5'-diphosphate,1,C10H15N5O10P2,[M+H]+,,,,58640,1053868,XTWYTFMLZFPYCI-KQYNXXCUSA-N,,,
#66047 385.1288@11.001 MS1+ [Scan #1304 @10.9447 MS2 +],,1,lr_msms_nist,12494,384.122,384,410,410,100,S-(5'-Adenosyl)-L-homocysteine,1,C14H20N6O5S,[M+H]+,,,,979920,1051768,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,,,
#66179 508.0030@11.984 MS1+ [Scan #1425 @12.0450 MS2 +],,1,lr_msms_nist,41739,867.131,867,523,523,43.1,Methylmalonyl coenzyme A,1,C25H40N7O19P3S,[M+2H]2+=>508.0,,,,1264455,1178593,MZFOKIKEPGUZEN-RVTPZZGCSA-N,,,
#66462 380.1816@14.696 MS1+ [Scan #1713 @14.7040 MS2 +],,1,hr_msms_nist,265994,380.178,380,322,322,99,Bisphenol PH,1,C27H24O2,[M+H-H]+,,,,24038684,1464520,BKTRENAPTCBBFA-UHFFFAOYSA-N,,,
#66496 439.2437@14.927 MS1+ [Scan #1738 @14.9350 MS2 +],,1,biopep_msms_nist,12870,876.475,876,782,782,98.7,"Spinorphin, bovine",2,C45H64N8O10,[M+2H]2+,,,,0,0,,,,
#67162 410.2009@20.793 MS1+ [Scan #2388 @20.7723 MS2 +],,1,hr_msms_nist,909949,387.205,387,710,710,99,"11,13,14-Trihydroxyhetisan-2-yl acetate",1,C22H29NO5,[M+Na]+,,,,0,3341334,XGTNTUKODZZCGL-LKQJZJTQSA-N,,,
